relation_id,fair_id,company_id,issue_type,recommended_action,details
,67,14565,merge_conflict,MANUAL_REVIEW,duplicate group 'unsal makina' shares fair 67
,67,29695,merge_conflict,MANUAL_REVIEW,duplicate group 'unsal makina' shares fair 67
,77,20848,merge_conflict,MANUAL_REVIEW,duplicate group 'hascevher metal' shares fair 77
,77,26712,merge_conflict,MANUAL_REVIEW,duplicate group 'hascevher metal' shares fair 77
,4,18010,merge_conflict,MANUAL_REVIEW,duplicate group 'yukselen celik' shares fair 4
,4,25092,merge_conflict,MANUAL_REVIEW,duplicate group 'yukselen celik' shares fair 4
,4,17923,merge_conflict,MANUAL_REVIEW,duplicate group 'basatli boru profil' shares fair 4
,4,31007,merge_conflict,MANUAL_REVIEW,duplicate group 'basatli boru profil' shares fair 4
,74,18230,merge_conflict,MANUAL_REVIEW,duplicate group 'karadeniz yapistiricilar end urun' shares fair 74
,74,30217,merge_conflict,MANUAL_REVIEW,duplicate group 'karadeniz yapistiricilar end urun' shares fair 74
,74,18240,merge_conflict,MANUAL_REVIEW,duplicate group 'lider fuar stant hiz' shares fair 74
,74,28794,merge_conflict,MANUAL_REVIEW,duplicate group 'lider fuar stant hiz' shares fair 74
,74,18272,merge_conflict,MANUAL_REVIEW,duplicate group 'simiteks teks' shares fair 74
,74,28703,merge_conflict,MANUAL_REVIEW,duplicate group 'simiteks teks' shares fair 74
,74,18279,merge_conflict,MANUAL_REVIEW,duplicate group 'sahin grup metal imalat' shares fair 74
,74,30867,merge_conflict,MANUAL_REVIEW,duplicate group 'sahin grup metal imalat' shares fair 74
,75,18491,merge_conflict,MANUAL_REVIEW,duplicate group 'agrozan tarim urunleri gida urunleri ith ihr' shares fair 75
,75,30268,merge_conflict,MANUAL_REVIEW,duplicate group 'agrozan tarim urunleri gida urunleri ith ihr' shares fair 75
,75,18529,merge_conflict,MANUAL_REVIEW,duplicate group 'anako yumurta ur gid ihr ith' shares fair 75
,75,30227,merge_conflict,MANUAL_REVIEW,duplicate group 'anako yumurta ur gid ihr ith' shares fair 75
,75,18599,merge_conflict,MANUAL_REVIEW,duplicate group 'bilken tarim gida' shares fair 75
,75,30297,merge_conflict,MANUAL_REVIEW,duplicate group 'bilken tarim gida' shares fair 75
,75,18600,merge_conflict,MANUAL_REVIEW,duplicate group 'binbogalar tarim ur ins' shares fair 75
,75,30298,merge_conflict,MANUAL_REVIEW,duplicate group 'binbogalar tarim ur ins' shares fair 75
,75,18601,merge_conflict,MANUAL_REVIEW,duplicate group 'bitat dis' shares fair 75
,75,30302,merge_conflict,MANUAL_REVIEW,duplicate group 'bitat dis' shares fair 75
,75,18615,merge_conflict,MANUAL_REVIEW,duplicate group 'bulvar tarim urunleri muhendislik end gida nak' shares fair 75
,75,30306,merge_conflict,MANUAL_REVIEW,duplicate group 'bulvar tarim urunleri muhendislik end gida nak' shares fair 75
,75,18649,merge_conflict,MANUAL_REVIEW,duplicate group 'dicle gida tarim urunleri' shares fair 75
,75,30320,merge_conflict,MANUAL_REVIEW,duplicate group 'dicle gida tarim urunleri' shares fair 75
,75,18699,merge_conflict,MANUAL_REVIEW,duplicate group 'file gida' shares fair 75
,75,30332,merge_conflict,MANUAL_REVIEW,duplicate group 'file gida' shares fair 75
,75,18766,merge_conflict,MANUAL_REVIEW,duplicate group 'incekara kuruyemis gida' shares fair 75
,75,30804,merge_conflict,MANUAL_REVIEW,duplicate group 'incekara kuruyemis gida' shares fair 75
,75,18768,merge_conflict,MANUAL_REVIEW,duplicate group 'isra global gida ic dis' shares fair 75
,75,30427,merge_conflict,MANUAL_REVIEW,duplicate group 'isra global gida ic dis' shares fair 75
,75,18771,merge_conflict,MANUAL_REVIEW,duplicate group 'ideal memba sulari enerji mad tar ur pet' shares fair 75
,75,30346,merge_conflict,MANUAL_REVIEW,duplicate group 'ideal memba sulari enerji mad tar ur pet' shares fair 75
,75,18802,merge_conflict,MANUAL_REVIEW,duplicate group 'kilikya salgam icecek' shares fair 75
,75,30402,merge_conflict,MANUAL_REVIEW,duplicate group 'kilikya salgam icecek' shares fair 75
,75,18924,merge_conflict,MANUAL_REVIEW,duplicate group 'ozmermer flour mills' shares fair 75
,75,30376,merge_conflict,MANUAL_REVIEW,duplicate group 'ozmermer flour mills' shares fair 75
,75,19049,merge_conflict,MANUAL_REVIEW,duplicate group 'kontuvari turk' shares fair 75
,75,30849,merge_conflict,MANUAL_REVIEW,duplicate group 'kontuvari turk' shares fair 75
,77,20618,merge_conflict,MANUAL_REVIEW,duplicate group 'isik elektronik' shares fair 77
,77,20802,merge_conflict,MANUAL_REVIEW,duplicate group 'isik elektronik' shares fair 77
,77,20707,merge_conflict,MANUAL_REVIEW,duplicate group 'cem mutfak esyalari dis' shares fair 77
,77,26687,merge_conflict,MANUAL_REVIEW,duplicate group 'cem mutfak esyalari dis' shares fair 77
,77,20783,merge_conflict,MANUAL_REVIEW,duplicate group 'voltaj elektrikli cihazlar' shares fair 77
,77,30140,merge_conflict,MANUAL_REVIEW,duplicate group 'voltaj elektrikli cihazlar' shares fair 77
,77,20815,merge_conflict,MANUAL_REVIEW,duplicate group 'gemon gida ic dis' shares fair 77
,77,21223,merge_conflict,MANUAL_REVIEW,duplicate group 'gemon gida ic dis' shares fair 77
,77,20864,merge_conflict,MANUAL_REVIEW,duplicate group 'ikiz bakalit boya kalip kimya metal' shares fair 77
,77,20865,merge_conflict,MANUAL_REVIEW,duplicate group 'ikiz bakalit boya kalip kimya metal' shares fair 77
,77,20963,merge_conflict,MANUAL_REVIEW,duplicate group 'alp plastik kalip' shares fair 77
,77,20965,merge_conflict,MANUAL_REVIEW,duplicate group 'alp plastik kalip' shares fair 77
,77,20992,merge_conflict,MANUAL_REVIEW,duplicate group 'novussi fatih plastik' shares fair 77
,77,26637,merge_conflict,MANUAL_REVIEW,duplicate group 'novussi fatih plastik' shares fair 77
,77,21136,merge_conflict,MANUAL_REVIEW,duplicate group 'teknotel krom ev urunleri' shares fair 77
,77,21137,merge_conflict,MANUAL_REVIEW,duplicate group 'teknotel krom ev urunleri' shares fair 77
,77,21203,merge_conflict,MANUAL_REVIEW,duplicate group 'zen tek makina kalip plastik' shares fair 77
,77,26782,merge_conflict,MANUAL_REVIEW,duplicate group 'zen tek makina kalip plastik' shares fair 77
,73,21542,merge_conflict,MANUAL_REVIEW,duplicate group 'sahinler metal makina endustri' shares fair 73
,73,32190,merge_conflict,MANUAL_REVIEW,duplicate group 'sahinler metal makina endustri' shares fair 73
,82,21638,merge_conflict,MANUAL_REVIEW,duplicate group 'basar gida' shares fair 82
,82,31288,merge_conflict,MANUAL_REVIEW,duplicate group 'basar gida' shares fair 82
,82,21652,merge_conflict,MANUAL_REVIEW,duplicate group 'plas plastik ambalaj' shares fair 82
,82,31292,merge_conflict,MANUAL_REVIEW,duplicate group 'plas plastik ambalaj' shares fair 82
,82,21655,merge_conflict,MANUAL_REVIEW,duplicate group 'caglayan plastik amb ins mob' shares fair 82
,82,31294,merge_conflict,MANUAL_REVIEW,duplicate group 'caglayan plastik amb ins mob' shares fair 82
,82,21758,merge_conflict,MANUAL_REVIEW,duplicate group 'basturk cam' shares fair 82
,82,31317,merge_conflict,MANUAL_REVIEW,duplicate group 'basturk cam' shares fair 82
,82,21838,merge_conflict,MANUAL_REVIEW,duplicate group 'fimaks plastik' shares fair 82
,82,31338,merge_conflict,MANUAL_REVIEW,duplicate group 'fimaks plastik' shares fair 82
,82,21873,merge_conflict,MANUAL_REVIEW,duplicate group 'ideal pak otomatik ambalaj makinalari' shares fair 82
,82,31348,merge_conflict,MANUAL_REVIEW,duplicate group 'ideal pak otomatik ambalaj makinalari' shares fair 82
,82,21880,merge_conflict,MANUAL_REVIEW,duplicate group 'iscan dis makina paz' shares fair 82
,82,31349,merge_conflict,MANUAL_REVIEW,duplicate group 'iscan dis makina paz' shares fair 82
,82,21952,merge_conflict,MANUAL_REVIEW,duplicate group 'nitroist ambalaj' shares fair 82
,82,31365,merge_conflict,MANUAL_REVIEW,duplicate group 'nitroist ambalaj' shares fair 82
,82,22003,merge_conflict,MANUAL_REVIEW,duplicate group 'prizma ambalaj matbaacilik tekstil' shares fair 82
,82,31378,merge_conflict,MANUAL_REVIEW,duplicate group 'prizma ambalaj matbaacilik tekstil' shares fair 82
,82,22042,merge_conflict,MANUAL_REVIEW,duplicate group 'simsek ambalaj' shares fair 82
,82,32693,merge_conflict,MANUAL_REVIEW,duplicate group 'simsek ambalaj' shares fair 82
,82,22043,merge_conflict,MANUAL_REVIEW,duplicate group 'sinangin matbaacilik amb' shares fair 82
,82,31384,merge_conflict,MANUAL_REVIEW,duplicate group 'sinangin matbaacilik amb' shares fair 82
,114,34186,merge_conflict,MANUAL_REVIEW,duplicate group 'izvar ambalaj' shares fair 114
,114,34748,merge_conflict,MANUAL_REVIEW,duplicate group 'izvar ambalaj' shares fair 114
,81,22262,merge_conflict,MANUAL_REVIEW,duplicate group 'guangzhou hessan woodworking machinery co' shares fair 81
,81,22332,merge_conflict,MANUAL_REVIEW,duplicate group 'guangzhou hessan woodworking machinery co' shares fair 81
,81,22315,merge_conflict,MANUAL_REVIEW,duplicate group 'shandong geelong machinery equipment co' shares fair 81
,81,22319,merge_conflict,MANUAL_REVIEW,duplicate group 'shandong geelong machinery equipment co' shares fair 81
,81,22318,merge_conflict,MANUAL_REVIEW,duplicate group 'oli makina' shares fair 81
,81,22325,merge_conflict,MANUAL_REVIEW,duplicate group 'oli makina' shares fair 81
,84,22648,merge_conflict,MANUAL_REVIEW,duplicate group 'simge reklam nevzat guven' shares fair 84
,84,22649,merge_conflict,MANUAL_REVIEW,duplicate group 'simge reklam nevzat guven' shares fair 84
,85,22648,merge_conflict,MANUAL_REVIEW,duplicate group 'simge reklam nevzat guven' shares fair 85
,85,22649,merge_conflict,MANUAL_REVIEW,duplicate group 'simge reklam nevzat guven' shares fair 85
,84,22687,merge_conflict,MANUAL_REVIEW,duplicate group 'vira dijital baski urunleri' shares fair 84
,84,22689,merge_conflict,MANUAL_REVIEW,duplicate group 'vira dijital baski urunleri' shares fair 84
,85,22687,merge_conflict,MANUAL_REVIEW,duplicate group 'vira dijital baski urunleri' shares fair 85
,85,22689,merge_conflict,MANUAL_REVIEW,duplicate group 'vira dijital baski urunleri' shares fair 85
,88,23127,merge_conflict,MANUAL_REVIEW,duplicate group 'seckin madeni esya' shares fair 88
,88,34415,merge_conflict,MANUAL_REVIEW,duplicate group 'seckin madeni esya' shares fair 88
,18,23550,merge_conflict,MANUAL_REVIEW,duplicate group 'sam yapi' shares fair 18
,18,32763,merge_conflict,MANUAL_REVIEW,duplicate group 'sam yapi' shares fair 18
,18,23561,merge_conflict,MANUAL_REVIEW,duplicate group 'sisco' shares fair 18
,18,31163,merge_conflict,MANUAL_REVIEW,duplicate group 'sisco' shares fair 18
,13,23598,merge_conflict,MANUAL_REVIEW,duplicate group 'abdulkadir ozoglan savan imalati ticareti' shares fair 13
,13,31521,merge_conflict,MANUAL_REVIEW,duplicate group 'abdulkadir ozoglan savan imalati ticareti' shares fair 13
,13,23603,merge_conflict,MANUAL_REVIEW,duplicate group 'altinsar tekstil' shares fair 13
,13,31420,merge_conflict,MANUAL_REVIEW,duplicate group 'altinsar tekstil' shares fair 13
,13,23614,merge_conflict,MANUAL_REVIEW,duplicate group 'bienna hali dekorasyon ic dis' shares fair 13
,13,31516,merge_conflict,MANUAL_REVIEW,duplicate group 'bienna hali dekorasyon ic dis' shares fair 13
,13,23627,merge_conflict,MANUAL_REVIEW,duplicate group 'gulseven hali' shares fair 13
,13,31440,merge_conflict,MANUAL_REVIEW,duplicate group 'gulseven hali' shares fair 13
,13,23635,merge_conflict,MANUAL_REVIEW,duplicate group 'islamoglu tekstil dokuma gida turizm' shares fair 13
,13,31473,merge_conflict,MANUAL_REVIEW,duplicate group 'islamoglu tekstil dokuma gida turizm' shares fair 13
,13,23653,merge_conflict,MANUAL_REVIEW,duplicate group 'mng halicilik turizm seyahat' shares fair 13
,13,32467,merge_conflict,MANUAL_REVIEW,duplicate group 'mng halicilik turizm seyahat' shares fair 13
,13,23676,merge_conflict,MANUAL_REVIEW,duplicate group 'tayba hali teks pvc ima ith ihr' shares fair 13
,13,31488,merge_conflict,MANUAL_REVIEW,duplicate group 'tayba hali teks pvc ima ith ihr' shares fair 13
,13,23683,merge_conflict,MANUAL_REVIEW,duplicate group 'vandewiele nv' shares fair 13
,13,31492,merge_conflict,MANUAL_REVIEW,duplicate group 'vandewiele nv' shares fair 13
,13,23685,merge_conflict,MANUAL_REVIEW,duplicate group 'vezirsah hali mobilya paz ith ihr' shares fair 13
,13,32485,merge_conflict,MANUAL_REVIEW,duplicate group 'vezirsah hali mobilya paz ith ihr' shares fair 13
,13,23688,merge_conflict,MANUAL_REVIEW,duplicate group 'zeki mensucat' shares fair 13
,13,31497,merge_conflict,MANUAL_REVIEW,duplicate group 'zeki mensucat' shares fair 13
,91,23983,merge_conflict,MANUAL_REVIEW,duplicate group 'protel' shares fair 91
,91,23984,merge_conflict,MANUAL_REVIEW,duplicate group 'protel' shares fair 91
,91,24007,merge_conflict,MANUAL_REVIEW,duplicate group 'sportalya spor malzemeleri' shares fair 91
,91,24008,merge_conflict,MANUAL_REVIEW,duplicate group 'sportalya spor malzemeleri' shares fair 91
,91,24041,merge_conflict,MANUAL_REVIEW,duplicate group 'turkyilmaz ozel egitim kurumlari' shares fair 91
,91,24042,merge_conflict,MANUAL_REVIEW,duplicate group 'turkyilmaz ozel egitim kurumlari' shares fair 91
,91,24043,merge_conflict,MANUAL_REVIEW,duplicate group 'turkyilmaz ozel egitim kurumlari' shares fair 91
,98,25362,merge_conflict,MANUAL_REVIEW,duplicate group 'istanbul universitesi' shares fair 98
,98,25364,merge_conflict,MANUAL_REVIEW,duplicate group 'istanbul universitesi' shares fair 98
,77,26605,merge_conflict,MANUAL_REVIEW,duplicate group 'anhui light industries international co' shares fair 77
,77,26972,merge_conflict,MANUAL_REVIEW,duplicate group 'anhui light industries international co' shares fair 77
,104,27709,merge_conflict,MANUAL_REVIEW,duplicate group 'david brown santasalo uk' shares fair 104
,104,27710,merge_conflict,MANUAL_REVIEW,duplicate group 'david brown santasalo uk' shares fair 104
,104,28435,merge_conflict,MANUAL_REVIEW,duplicate group 'spafax international' shares fair 104
,104,28436,merge_conflict,MANUAL_REVIEW,duplicate group 'spafax international' shares fair 104
,104,28482,merge_conflict,MANUAL_REVIEW,duplicate group 'te connectivity' shares fair 104
,104,28483,merge_conflict,MANUAL_REVIEW,duplicate group 'te connectivity' shares fair 104
,104,28539,merge_conflict,MANUAL_REVIEW,duplicate group 'trident maritime systems' shares fair 104
,104,28541,merge_conflict,MANUAL_REVIEW,duplicate group 'trident maritime systems' shares fair 104
,27,31559,merge_conflict,MANUAL_REVIEW,duplicate group 'ulusal kamp karavan federasyonu' shares fair 27
,27,32829,merge_conflict,MANUAL_REVIEW,duplicate group 'ulusal kamp karavan federasyonu' shares fair 27
,113,33518,merge_conflict,MANUAL_REVIEW,duplicate group 'canakcilar seramik' shares fair 113
,113,34030,merge_conflict,MANUAL_REVIEW,duplicate group 'canakcilar seramik' shares fair 113
,113,33531,merge_conflict,MANUAL_REVIEW,duplicate group 'demir makine' shares fair 113
,113,33887,merge_conflict,MANUAL_REVIEW,duplicate group 'demir makine' shares fair 113
,113,33542,merge_conflict,MANUAL_REVIEW,duplicate group 'ege seramik' shares fair 113
,113,34038,merge_conflict,MANUAL_REVIEW,duplicate group 'ege seramik' shares fair 113
,113,33598,merge_conflict,MANUAL_REVIEW,duplicate group 'idevit seramik' shares fair 113
,113,34049,merge_conflict,MANUAL_REVIEW,duplicate group 'idevit seramik' shares fair 113
,113,33616,merge_conflict,MANUAL_REVIEW,duplicate group 'karo metro seramik' shares fair 113
,113,34014,merge_conflict,MANUAL_REVIEW,duplicate group 'karo metro seramik' shares fair 113
,117,35092,merge_conflict,MANUAL_REVIEW,duplicate group 'cin pavilyonu' shares fair 117
,117,35094,merge_conflict,MANUAL_REVIEW,duplicate group 'cin pavilyonu' shares fair 117
